r0,r1,target,pred,success
8.171924,34.850876,색상,색상,성공
17.939285,41.808659999999996,색상,색상,성공
-12.393498,-1.247999,용량,용량,성공
31.397109999999998,1.0607901000000002,디자인,색상,실패
-18.559467,-49.677690000000005,감촉,향기,실패
14.9223995,-31.417091,용량,용량,성공
-13.877482,30.017876,디자인,용량,실패
13.42443,-18.2517,감촉,감촉,성공
-2.9603822,3.6764586,감촉,향기,실패
42.798435,2.397319,디자인,디자인,성공
-9.883428,6.4710207,용량,용량,성공
-4.436255,19.461805,가격,가격,성공
20.271194,2.3099906000000003,색상,향기,실패
-39.562965000000005,-49.161986999999996,가격,향기,실패
6.219786599999999,41.439228,디자인,색상,실패
-31.24015,19.477235999999998,가격,용량,실패
-24.62342,31.549383000000002,가격,용량,실패
13.745145999999998,18.973295,디자인,디자인,성공
-9.392325,-60.266293000000005,색상,향기,실패
42.93693,-50.59432,감촉,감촉,성공
40.179615000000005,-32.094840000000005,색상,향기,실패
-38.130959999999995,7.0719614,향기,향기,성공
-28.163082,-4.4086957,향기,향기,성공
8.59035,47.92408,색상,색상,성공
-29.044102000000002,-19.974693,감촉,향기,실패
-25.06189,-11.032256,용량,향기,실패
-36.58186,3.6657472,향기,향기,성공
-42.303554999999996,15.919671,감촉,감촉,성공
20.46781,30.997116,향기,색상,실패
-33.51036,-45.3929,향기,향기,성공
32.379246,-7.000505,색상,가격,실패
2.2130756000000003,34.031853000000005,색상,색상,성공
-0.56945384,34.346127,디자인,디자인,성공
22.443776999999997,4.2396720000000006,색상,감촉,실패
3.9577656,-16.153532000000002,가격,용량,실패
-22.860878,24.70335,가격,용량,실패
30.12643,29.402447,디자인,색상,실패
-6.2104349999999995,6.567966499999999,색상,가격,실패
-10.662444,5.237157,용량,용량,성공
21.49673,40.789547,색상,색상,성공
-31.233190000000004,15.396489,용량,용량,성공
39.027443,-23.689398,감촉,감촉,성공
-40.57468,-23.715822,감촉,감촉,성공
-36.589484999999996,-50.565265999999994,가격,향기,실패
18.785625,-59.096146,색상,가격,실패
-37.24915,-27.755803999999998,용량,용량,성공
-40.025528,25.108809,감촉,감촉,성공
37.213776,-22.561764,색상,향기,실패
-43.436794,26.054956,가격,감촉,실패
3.3581714999999996,40.85691,디자인,디자인,성공
45.990402,-0.96973115,디자인,감촉,실패
35.89493,-8.996993,디자인,향기,실패
35.573563,-24.872969,색상,향기,실패
-36.774357,3.3499885000000003,감촉,향기,실패
-19.458895000000002,4.4386353,용량,용량,성공
24.21902,-35.647346,향기,향기,성공
-32.476196,-45.098602,향기,향기,성공
16.630766,-52.25018,가격,가격,성공
-8.089164,-2.1032796,용량,용량,성공
21.683836,51.88572,디자인,색상,실패
6.5343122000000005,37.055054,색상,용량,실패
20.385363,-23.923014000000002,향기,향기,성공
-15.401572,-13.068277,감촉,감촉,성공
14.310367999999999,-5.6928544,가격,가격,성공
-0.3843149,10.633721000000001,가격,가격,성공
13.930906,-1.6346973999999999,디자인,향기,실패
19.550074,42.819008000000004,디자인,색상,실패
-41.506496000000006,-6.369393,향기,향기,성공
24.663275,28.347828000000003,감촉,색상,실패
21.219382999999997,50.114304,색상,색상,성공
9.458631,-58.222305000000006,색상,향기,실패
34.052982,7.1304545,향기,향기,성공
-15.049103,35.150867,디자인,용량,실패
-44.28548,12.409075,감촉,감촉,성공
13.597584,-37.06382,용량,용량,성공
31.006084,-59.81171,디자인,감촉,실패
-3.9987487999999995,-10.0201435,감촉,감촉,성공
-63.96827,1.9337244999999998,감촉,색상,실패
-31.60694,17.996325,용량,용량,성공
-13.031932000000001,-29.493586999999998,용량,향기,실패
-34.76696,4.8965797,감촉,향기,실패
34.331109999999995,-34.079304,가격,향기,실패
-5.8562484,-11.014077,감촉,감촉,성공
-22.187458,46.1656,색상,용량,실패
-10.322333,3.2297860000000003,용량,용량,성공
-7.384993,-35.3018,향기,향기,성공
-42.948963,14.551814000000002,감촉,감촉,성공
-8.491937,9.021494,감촉,용량,실패
-10.894995,-46.088505,디자인,향기,실패
-14.856643,-2.6674685,감촉,감촉,성공
-14.416510999999998,23.772243,감촉,용량,실패
31.013640999999996,-59.794014000000004,색상,감촉,실패
-47.626907,2.845177,용량,용량,성공
59.57389499999999,-6.9823694000000005,향기,향기,성공
-4.874551,48.266174,감촉,감촉,성공
14.152845000000001,-41.932426,용량,용량,성공
-0.65206337,-10.732928999999999,향기,향기,성공
5.6683455,52.240852000000004,색상,색상,성공
44.710679999999996,-40.96177,가격,가격,성공
-39.146732,-3.4163036,향기,향기,성공
-6.1825849999999996,-60.277325,감촉,가격,실패
15.379420999999999,37.255295000000004,색상,색상,성공
-9.749638000000001,10.380258,디자인,가격,실패
-10.4197855,-8.398121000000002,색상,향기,실패
-13.234060999999999,54.37053,색상,용량,실패
11.38845,-36.12516,용량,용량,성공
18.216549,33.622153999999995,색상,색상,성공
-23.005894,0.6576316999999999,감촉,감촉,성공
-31.432722,35.15773,가격,가격,성공
16.427666000000002,-23.864214,감촉,감촉,성공
11.899239,12.491614,디자인,향기,실패
-4.6114783,31.403461,디자인,가격,실패
-21.510136,17.54841,용량,용량,성공
-36.349841999999995,24.984085,가격,감촉,실패
22.329556,31.610214000000003,색상,색상,성공
14.874739000000002,15.123510000000001,디자인,가격,실패
-49.482185,15.749575,감촉,감촉,성공
26.217965999999997,46.611794,색상,색상,성공
-30.756952000000002,19.633589999999998,용량,용량,성공
-1.1610136999999998,-47.121002000000004,용량,용량,성공
27.143873,-30.317734,향기,향기,성공
-40.039276,12.443486,가격,가격,성공
-19.574717,31.853572999999997,향기,향기,성공
27.242271000000002,43.257896,색상,색상,성공
-1.3033723999999998,45.533226,용량,용량,성공
-30.026397999999997,3.7995584000000004,감촉,감촉,성공
19.990654,1.0187521000000002,디자인,감촉,실패
-4.094772,8.228669,가격,용량,실패
9.722843,13.091562,디자인,가격,실패
14.210484,-29.347593,용량,용량,성공
8.621394,43.039482,색상,색상,성공
3.1283267,-31.535335999999997,용량,용량,성공
-5.997447,-12.253232,감촉,감촉,성공
14.112219,-40.334334999999996,용량,용량,성공
-35.438057,5.4079809999999995,감촉,감촉,성공
22.287164999999998,21.839754,색상,색상,성공
56.197506000000004,21.999342000000002,가격,향기,실패
16.884832,15.896734,디자인,가격,실패
-15.299095999999999,33.509068,용량,용량,성공
14.102412,46.379852,용량,색상,실패
42.43659,-28.785304999999997,디자인,가격,실패
23.091207999999998,35.43806,색상,색상,성공
19.3819,23.726294,디자인,향기,실패
4.9120693,-34.55445,용량,용량,성공
28.421331,11.058269000000001,디자인,향기,실패
1.7823282,-23.216984,용량,용량,성공
9.541853999999999,7.0285115000000005,디자인,가격,실패
14.171129999999998,-55.244614,향기,향기,성공
24.553953,28.716825,색상,색상,성공
-30.18897,9.114429,가격,감촉,실패
-4.3517895,24.351921,색상,가격,실패
-5.1061726,32.256009999999996,디자인,가격,실패
29.974520000000002,12.612809,디자인,색상,실패
23.980999999999998,48.81313,색상,색상,성공
-6.5404983,-37.63578,향기,향기,성공
23.640066,51.396564,색상,색상,성공
-0.7024191,20.240074,가격,가격,성공
-64.3892,2.0641112,가격,색상,실패
-20.926369,44.28152,디자인,용량,실패
19.802557,50.56361,향기,색상,실패
41.848232,-50.23037,감촉,향기,실패
-32.401035,-8.230066,향기,향기,성공
2.6989276,-16.334846,용량,용량,성공
20.714985000000002,-9.5875635,가격,가격,성공
9.010263,-16.078733,감촉,감촉,성공
-15.92176,19.96721,용량,용량,성공
13.802489000000001,30.670997999999997,용량,색상,실패
-6.0284889999999995,-1.7812433999999997,용량,용량,성공
-18.77187,17.603482999999997,용량,용량,성공
-15.8226595,-20.727370999999998,향기,향기,성공
18.519308,-16.50943,가격,감촉,실패
-22.993123999999998,6.192028,감촉,감촉,성공
-17.084426999999998,18.208397,용량,용량,성공
-17.259777,47.493046,감촉,색상,실패
-35.274807,-26.416009999999996,색상,색상,성공
6.9438243,1.7927602999999999,가격,가격,성공
28.13751,-14.221354500000002,감촉,가격,실패
8.823536,-54.755306000000004,용량,향기,실패
6.1194196,26.358774,향기,향기,성공
9.90163,-24.050776000000003,용량,용량,성공
3.1891849999999997,12.615174,가격,가격,성공
24.20775,-35.35373,향기,향기,성공
4.7356176,-11.839727,향기,향기,성공
-26.783354,37.46544,가격,가격,성공
14.074376,-13.3353,색상,감촉,실패
10.871203,-37.975716,용량,용량,성공
16.605267,-53.493458,가격,가격,성공
27.27125,27.093138,디자인,색상,실패
-41.3528,-6.03985,향기,향기,성공
0.30363527,-8.970054,감촉,가격,실패
-25.17377,43.775978,가격,가격,성공
7.292778,-18.143573999999997,용량,용량,성공
-29.78503,37.900090000000006,용량,용량,성공
-32.495922,44.21483,가격,가격,성공
-17.635637,10.024599,용량,용량,성공
7.2974534,28.646441999999997,색상,향기,실패
-7.1928163,-8.454165,가격,용량,실패
-32.40814,-4.843735,향기,향기,성공
-32.625285999999996,43.832535,가격,가격,성공
-20.097725,-4.1042285000000005,감촉,용량,실패
3.1596072,-47.013508,용량,용량,성공
20.779675,-17.14179,감촉,향기,실패
24.114103,-51.580753,디자인,가격,실패
23.867327,1.0677165000000002,색상,향기,실패
14.143725,25.626463,향기,향기,성공
10.276564,40.481407,색상,색상,성공
-11.149558,29.489775,가격,가격,성공
-40.464962,-23.698769,디자인,감촉,실패
3.121226,8.342388,가격,가격,성공
12.6769705,-40.83047,용량,용량,성공
6.6750636,31.996729,향기,향기,성공
-23.455599,37.841609999999996,가격,가격,성공
12.462456,12.251608000000001,가격,가격,성공
2.0097596999999996,35.337826,디자인,색상,실패
-15.277819000000001,-5.525291999999999,가격,용량,실패
-13.882210999999998,-8.09031,향기,용량,실패
8.706545,17.17073,색상,용량,실패
29.723856,21.166342,용량,용량,성공
14.435248000000001,-34.477016,색상,향기,실패
8.43618,9.580947,향기,향기,성공
-36.269220000000004,-3.9565794000000003,향기,용량,실패
23.99152,-63.960080000000005,디자인,디자인,성공
-3.2457583,35.327957,디자인,가격,실패
29.567118,-14.014420999999999,색상,감촉,실패
-42.366116,27.81767,가격,감촉,실패
28.932144,-50.51972,가격,향기,실패
-37.964558000000004,-27.713804,향기,가격,실패
-51.79603,11.058263,감촉,감촉,성공
15.531145,17.710720000000002,디자인,디자인,성공
26.207165,7.366117,색상,색상,성공
-18.129935999999997,18.791529,용량,용량,성공
22.054998,-32.95835,향기,향기,성공
15.881876,-38.339394,용량,향기,실패
-1.8425525,12.06718,가격,가격,성공
-21.771917000000002,-54.489677,용량,향기,실패
12.429961,-30.44083,용량,용량,성공
-18.459354,38.245197,디자인,가격,실패
-44.041466,14.806564000000002,감촉,감촉,성공
7.537802,42.206806,가격,색상,실패
-22.68212,24.725374,용량,용량,성공
1.1572514999999999,4.2611102999999995,감촉,용량,실패
29.471151000000003,44.31285,디자인,색상,실패
8.772478,3.4581552,가격,가격,성공
12.441509,7.216444999999999,색상,가격,실패
-34.9657,9.514042,감촉,용량,실패
-34.800407,2.918279,용량,용량,성공
-28.482265,22.905910000000002,가격,용량,실패
-21.806402,4.788256,디자인,향기,실패
25.463797,-48.343959999999996,가격,가격,성공
27.208288,40.4698,색상,색상,성공
19.598434,4.0801105,감촉,용량,실패
-64.1401,0.93852943,감촉,색상,실패
19.586752,-15.070091,가격,용량,실패
-33.314556,36.395794,가격,가격,성공
23.103544,-48.990116,가격,가격,성공
20.354452,41.140246999999995,색상,색상,성공
-23.086039000000003,-24.135199,향기,향기,성공
37.182465,-54.461185,감촉,감촉,성공
6.5113807,-21.783924,용량,용량,성공
12.240771,54.26664399999999,디자인,감촉,실패
53.10273000000001,19.08085,향기,향기,성공
19.84256,39.88682,디자인,색상,실패
-55.047332999999995,-31.241922,향기,향기,성공
-20.329449,-8.702143,감촉,감촉,성공
-32.61005,43.924477,가격,가격,성공
28.673237,-59.23611999999999,색상,향기,실패
-47.758022,-7.3627460000000005,용량,용량,성공
-2.5963537999999997,-5.5687094,용량,용량,성공
-20.350372,7.703378,향기,가격,실패
-4.152122,21.891977,색상,가격,실패
-7.6673979999999995,19.02611,향기,가격,실패
-7.882546400000001,24.963299,향기,향기,성공
5.9701014,48.38917,용량,색상,실패
10.855725,46.91698,색상,디자인,실패
9.399708,-45.48258,용량,용량,성공
-25.940863,7.4772754,향기,용량,실패
-21.006626,-54.432095,용량,용량,성공
-46.3056,21.042322,향기,향기,성공
-10.418763,-22.838804,향기,향기,성공
35.61156,-52.571163,감촉,감촉,성공
-3.272102,-55.647163,향기,향기,성공
-2.6003112999999995,-6.8145375,향기,향기,성공
15.465322500000001,3.8884773,디자인,가격,실패
14.910938,38.572384,디자인,용량,실패
9.058763,0.087702624,가격,가격,성공
20.256023000000003,54.307190000000006,디자인,색상,실패
-9.825089,21.652485000000002,용량,용량,성공
-16.108954999999998,-18.972641,향기,향기,성공
3.2473717,25.128222,디자인,용량,실패
-19.422646,3.2584631,향기,향기,성공
11.601755,27.680623999999998,색상,감촉,실패
30.459574,17.148956,색상,색상,성공
-36.132923,-48.507526,가격,향기,실패
16.619694,-21.527748000000003,감촉,감촉,성공
5.399277,4.780968700000001,가격,가격,성공
26.100142,31.955859999999998,감촉,색상,실패
-36.162815,-48.210570000000004,감촉,향기,실패
46.949923999999996,0.24680035,디자인,가격,실패
-11.088369,2.3355541,용량,용량,성공
53.67205,-31.989199,향기,향기,성공
37.211056,-5.591126999999999,색상,색상,성공
5.778878,38.402306,용량,용량,성공
-28.358511,24.125128,디자인,용량,실패
16.873554000000002,20.342432000000002,디자인,디자인,성공
-5.50654,54.427517,감촉,색상,실패
-13.078318,-16.654837,향기,향기,성공
24.367193,32.120841999999996,디자인,색상,실패
11.476032,33.143776,향기,향기,성공
-31.130346000000003,3.19615,향기,향기,성공
-28.869314000000003,46.65645,향기,향기,성공
32.242153,-25.121859,디자인,가격,실패
-16.025866,14.175573000000002,용량,용량,성공
32.894978,-6.505535,색상,가격,실패
3.6020951,-57.720253,가격,향기,실패
-17.609234,13.408728,용량,용량,성공
-20.711939,17.175966,용량,용량,성공
60.314976,-7.1874266,향기,향기,성공
-10.426143,22.471466,향기,용량,실패
8.060231,31.117136,색상,용량,실패
-16.658920000000002,24.417883,용량,용량,성공
-6.305423,-37.968826,향기,향기,성공
-17.881874,-9.349422,가격,용량,실패
10.688260000000001,-48.45762,감촉,향기,실패
-63.408446999999995,0.34828576,용량,색상,실패
-3.9849707999999997,-0.9688536,가격,용량,실패
-8.350695,10.753139,감촉,감촉,성공
39.316578,-23.601357999999998,용량,감촉,실패
9.29152,18.319906,감촉,용량,실패
-0.81859297,49.501526,감촉,색상,실패
45.363857,-1.0607606,디자인,감촉,실패
32.001540000000006,44.663525,감촉,디자인,실패
-29.657864,-2.1247722999999996,향기,용량,실패
3.0728276,-17.91991,용량,용량,성공
2.7596602000000003,-56.15590699999999,가격,향기,실패
-28.827032,29.516884,용량,용량,성공
31.377575,-19.350023,가격,가격,성공
16.919464,7.363295599999999,용량,용량,성공
14.999723000000001,32.794983,디자인,디자인,성공
-40.53949,11.945851,감촉,감촉,성공
-8.858364,-34.69105,향기,향기,성공
-34.903755,25.699598,디자인,감촉,실패
-16.424057,-10.424434,감촉,용량,실패
-23.328678,-13.476052,향기,향기,성공
-20.07725,35.847840000000005,가격,가격,성공
31.721052,-49.39308,감촉,감촉,성공
32.15013,11.658042,색상,색상,성공
-24.989439,21.539001000000003,용량,용량,성공
13.651895499999998,28.239439,향기,향기,성공
-8.424083,-35.420506,감촉,향기,실패
30.692638,-47.830104999999996,감촉,용량,실패
-34.068584,17.948401999999998,용량,용량,성공
18.92234,35.680958000000004,감촉,색상,실패
31.860046,-47.326958000000005,감촉,향기,실패
15.873188,-13.3822365,가격,가격,성공
45.4138,1.1110852,디자인,디자인,성공
-16.115225,-9.057775999999999,감촉,향기,실패
-10.844145,-13.043399,감촉,향기,실패
10.810895,-31.363979999999998,용량,용량,성공
-38.954227,12.901663000000001,가격,감촉,실패
9.928336,17.890228,색상,감촉,실패
40.0484,-8.238296499999999,색상,색상,성공
-41.45304,-23.342365,가격,감촉,실패
-8.977367,26.108025,가격,가격,성공
40.552876,-7.6046042,색상,감촉,실패
-0.8869809000000001,41.38275,디자인,디자인,성공
59.802567,-6.442021400000001,향기,향기,성공
36.725056,-19.419732999999997,색상,향기,실패
0.28820974,26.249171999999998,향기,용량,실패
26.201027,-46.620235,가격,가격,성공
20.75005,32.545215999999996,색상,색상,성공
18.0891,23.66566,색상,색상,성공
63.29909,-21.874102,향기,향기,성공
-13.277484,12.333447999999999,용량,용량,성공
16.423462,-5.1726856,용량,가격,실패
35.74501,-33.45492,가격,가격,성공
-6.5332403,-7.98424,향기,용량,실패
30.962234000000002,-43.671690000000005,가격,향기,실패
-39.812187,-48.657734000000005,가격,가격,성공
-35.624603,-8.591676,용량,용량,성공
28.285727,-26.394438,가격,가격,성공
-25.854647,11.638416000000001,용량,용량,성공
27.682394,20.850918,색상,색상,성공
14.429826,41.7176,색상,색상,성공
5.760184,-27.903309999999998,용량,용량,성공
-19.641972,-49.701687,감촉,향기,실패
-19.774378,50.071284999999996,가격,가격,성공
24.374277,-2.4304237,색상,용량,실패
-1.2924532,48.183659999999996,감촉,감촉,성공
-54.128273,-23.905565,가격,향기,실패
-24.789392000000003,0.47434527,감촉,향기,실패
-5.547914,-31.015669,향기,향기,성공
12.414396,28.874370000000003,향기,향기,성공
-26.87642,46.78631,향기,용량,실패
24.056173,51.691875,색상,색상,성공
-37.210457,12.132817,감촉,감촉,성공
24.544712,13.523729000000001,감촉,감촉,성공
-39.623825,-49.413334000000006,가격,향기,실패
-33.01344,-32.91012,가격,가격,성공
57.21205500000001,-16.917938,향기,향기,성공
29.183651,3.6308565,디자인,감촉,실패
9.711421000000001,38.51124,디자인,색상,실패
-6.3681397,-2.1877777999999997,용량,용량,성공
33.545227000000004,-12.515472,감촉,감촉,성공
-38.655159999999995,21.589859,가격,가격,성공
13.321575,11.739649,디자인,가격,실패
-36.22932,-50.76106,색상,향기,실패
32.55684,12.801282,색상,색상,성공
-6.1261277000000005,2.040505,용량,용량,성공
13.027268,43.82878,용량,색상,실패
9.800406,3.3472480000000004,색상,용량,실패
-34.183887,-14.044097,용량,용량,성공
-39.251194,16.636633,감촉,감촉,성공
8.737946,-56.560215,디자인,가격,실패
-35.064341999999996,-0.67951226,향기,향기,성공
31.10039,-16.854876,가격,가격,성공
15.681815,19.574783,디자인,디자인,성공
-20.504097,15.808717999999999,용량,용량,성공
3.6268187000000007,-56.700497,가격,가격,성공
-7.2237053,-33.955894,감촉,향기,실패
-8.015789,13.831481,가격,가격,성공
6.057921400000001,-47.704453,용량,용량,성공
-11.290346000000001,-32.047314,향기,향기,성공
-43.33812,13.226564000000002,감촉,감촉,성공
56.43441,-16.274897,향기,향기,성공
-16.865404,-21.408806,용량,향기,실패
22.068247,22.70982,감촉,감촉,성공
-0.20786005,9.995987,가격,가격,성공
7.2279729999999995,-26.344846999999998,용량,용량,성공
12.212258,5.614284,가격,가격,성공
36.344433,-19.593857,색상,향기,실패
-40.551296,28.120642,감촉,감촉,성공
6.5948787,45.127196999999995,색상,색상,성공
24.051029999999997,-7.2790550000000005,디자인,가격,실패
38.79198,-29.160349,색상,향기,실패
-20.02909,3.4364042,용량,용량,성공
-30.697763000000002,-1.1241848,향기,향기,성공
14.464773999999998,20.070347,디자인,디자인,성공
-33.382507000000004,2.467961,향기,향기,성공
21.821367000000002,-25.576824,감촉,감촉,성공
-22.865965,19.276829,용량,용량,성공
-22.234568,6.3141620000000005,감촉,감촉,성공
-43.38343,-4.8323035,향기,향기,성공
1.4681714,32.222755,감촉,감촉,성공
11.445371000000002,4.3649554,감촉,용량,실패
-3.9387046999999997,-2.32312,용량,용량,성공
-20.31257,22.171782,용량,용량,성공
-51.117752,1.5896190000000001,향기,향기,성공
22.108603,15.578683999999999,향기,향기,성공
-16.181915,-6.6733937,감촉,감촉,성공
16.09277,-54.299324,향기,가격,실패
-11.330419000000001,26.42482,디자인,용량,실패
-13.409748,34.309235,색상,가격,실패
-15.721778,14.009093,용량,용량,성공
28.690859000000003,18.528185,감촉,색상,실패
-35.48272,13.659204999999998,감촉,용량,실패
25.242496,-46.07247,가격,가격,성공
42.888884999999995,-26.327175,색상,향기,실패
27.455362,-11.227407000000001,색상,가격,실패
31.381632,-19.321801999999998,디자인,가격,실패
-38.388752000000004,-7.690711,용량,향기,실패
-12.522611999999999,-14.130269,디자인,향기,실패
13.296039000000002,30.038282000000002,디자인,향기,실패
-30.053,10.413408,색상,가격,실패
18.484941,49.271957,색상,색상,성공
-12.1855345,6.575664,디자인,용량,실패
-4.7079635,-1.2181938,용량,용량,성공
16.291983,23.752407,디자인,디자인,성공
27.921910999999998,2.9843947999999996,색상,향기,실패
-24.221420000000002,36.549053,가격,용량,실패
28.435318,3.6522365,색상,향기,실패
-8.872745,26.951807000000002,디자인,용량,실패
-52.779297,-25.445656,감촉,향기,실패
-38.169033,16.939814000000002,감촉,용량,실패
-5.2243114,6.699334599999999,디자인,용량,실패
-23.538061,16.689493,용량,용량,성공
-7.671996000000001,-35.112774,향기,향기,성공
-6.263177,26.93233,용량,가격,실패
25.610426,-14.692519,가격,가격,성공
37.029312,-10.467597999999999,디자인,향기,실패
19.723055,-0.9865315,디자인,가격,실패
9.961161,41.89652,향기,색상,실패
3.8699946000000005,-19.395288,용량,용량,성공
-1.146499,21.675812,디자인,용량,실패
-22.319454,35.683464,가격,가격,성공
-7.1960505999999995,-22.132797,감촉,감촉,성공
21.523173999999997,-54.888096,디자인,가격,실패
2.9531240000000003,22.209745,디자인,가격,실패
-20.027288000000002,19.094568,용량,용량,성공
41.401173,2.787584,디자인,디자인,성공
53.49805,-32.4452,향기,향기,성공
-22.550354000000002,34.61959,디자인,가격,실패
-8.78512,51.055040000000005,색상,색상,성공
-0.33016446,15.814775,디자인,용량,실패
7.8564,-6.644113000000001,용량,용량,성공
-9.165824,41.527252000000004,색상,감촉,실패
-17.527534,46.785164,감촉,색상,실패
-39.134834000000005,16.809279999999998,감촉,용량,실패
4.805695,-14.024935999999999,용량,용량,성공
12.524668,-27.14613,가격,용량,실패
-36.630866999999995,-4.2801800000000005,향기,향기,성공
-7.5523257,2.289709,용량,용량,성공
-33.359356,4.7252540000000005,감촉,감촉,성공
37.273582,-54.476887,감촉,감촉,성공
12.601321,5.7865124,가격,감촉,실패
-44.842545,7.490687400000001,감촉,감촉,성공
45.742188,-0.58489764,디자인,디자인,성공
27.060692,27.302618,색상,색상,성공
3.9849657999999994,56.996930000000006,색상,색상,성공
-4.944661,1.5554413,용량,용량,성공
-23.274411999999998,9.810713,향기,향기,성공
29.878725,7.522522400000001,색상,색상,성공
-20.391956,18.440113,용량,용량,성공
31.698590000000003,9.796198,색상,색상,성공
10.776803,-24.151814,용량,향기,실패
16.26148,18.958527,디자인,디자인,성공
9.354723,-23.953407000000002,용량,용량,성공
21.371632,-49.02881,가격,가격,성공
32.358242,-44.334187,색상,향기,실패
3.8034453,28.78108,용량,용량,성공
-17.224083,-28.058674,향기,향기,성공
-29.58577,30.904853999999997,가격,가격,성공
-36.331455,16.178210999999997,용량,향기,실패
35.885193,-36.580563,가격,가격,성공
-20.768688,-44.573257,색상,향기,실패
-37.717934,-8.641292,향기,향기,성공
-63.18832,2.7982937999999997,향기,색상,실패
-16.491436,31.775795000000002,가격,가격,성공
24.968763,1.9214503,색상,향기,실패
-11.207780999999999,-31.842623,향기,향기,성공
9.714191,2.2288156000000003,가격,가격,성공
-30.467537,29.816889,가격,가격,성공
-39.774834000000006,-10.188963000000001,향기,향기,성공
16.087608,24.554688,디자인,디자인,성공
2.8023952999999997,50.99955,가격,가격,성공
32.007847,-62.887733,감촉,가격,실패
40.732178000000005,-31.60078,색상,감촉,실패
5.5211687000000005,-25.144432000000002,용량,향기,실패
-39.375328,-27.956272,향기,감촉,실패
-1.7180898999999998,17.417685000000002,가격,가격,성공
-52.129554999999996,-20.404789,디자인,향기,실패
27.276403000000002,8.395430000000001,색상,색상,성공
-39.629220000000004,-48.89954,가격,향기,실패
-28.730590000000003,7.1134357,감촉,감촉,성공
-35.953438,-50.71595,색상,향기,실패
19.987032,37.248253000000005,색상,색상,성공
-39.515736,-5.34248,용량,향기,실패
-20.04658,-12.827278,향기,용량,실패
-3.0213919,-26.283638,감촉,감촉,성공
-41.95413,18.672724,향기,향기,성공
-9.288989,41.590121999999994,감촉,감촉,성공
-24.262785,8.427826,가격,용량,실패
25.262447,-38.44722,향기,향기,성공
11.375712,38.16811,색상,색상,성공
24.603422,-62.611835,색상,향기,실패
28.588735999999997,-27.440445,가격,가격,성공
36.9085,-13.209925,색상,가격,실패
-37.604446,-28.246103,가격,가격,성공
-7.759323599999999,-34.8196,향기,향기,성공
-11.269507,7.960975599999999,용량,용량,성공
15.014425,-31.631968,용량,용량,성공
-36.858143,5.535266,감촉,감촉,성공
-46.33317,-1.3082681999999999,향기,용량,실패
-39.725227000000004,11.2114105,감촉,감촉,성공
-1.0699678999999997,0.05251443,용량,용량,성공
-5.093987,-3.6714455999999998,용량,용량,성공
-24.978191,16.009068,용량,용량,성공
32.079014,-12.612246,향기,용량,실패
46.77565,-1.5246106000000001,디자인,감촉,실패
11.352532,43.50161,디자인,디자인,성공
-26.232502,37.147358000000004,가격,가격,성공
23.679726000000002,-29.164282,향기,향기,성공
-28.833855,29.581184000000004,용량,용량,성공
35.408446999999995,-26.373620000000003,색상,감촉,실패
-7.708264999999999,-3.3112483,용량,용량,성공
15.978342000000001,2.1913178,가격,가격,성공
39.37469,-33.69555,색상,향기,실패
-34.137446999999995,-44.8602,향기,향기,성공
-14.738526,-13.778919,향기,용량,실패
18.607101,-53.085854000000005,가격,향기,실패
-48.118347,14.1324215,향기,감촉,실패
26.538412,2.9014884999999997,색상,용량,실패
6.9074173,8.502656,감촉,향기,실패
28.184773999999997,-38.996117,향기,향기,성공
31.543825,10.858921,디자인,색상,실패
7.229464500000001,-20.02487,용량,용량,성공
-16.047382,43.074566,감촉,감촉,성공
18.053291,-15.342078,용량,용량,성공
21.1244,9.223672,용량,용량,성공
-52.956627000000005,-3.6633348,향기,감촉,실패
19.428432,-47.965088,디자인,향기,실패
-53.00004200000001,-26.332435999999998,가격,향기,실패
-45.399384000000005,22.143620000000002,감촉,용량,실패
-26.811970000000002,-14.384456,향기,용량,실패
-36.969936,-28.015026000000002,가격,가격,성공
22.149616,24.305473000000003,디자인,감촉,실패
16.239256,10.171051,디자인,향기,실패
-6.831933,-3.1319453999999998,감촉,용량,실패
-37.025259999999996,15.692016,향기,색상,실패
21.593363,-15.244838,용량,가격,실패
18.411747000000002,-3.7463346,가격,감촉,실패
38.51225,-63.076519999999995,디자인,향기,실패
-52.10041,-23.77919,색상,향기,실패
-5.414177,45.793064,색상,색상,성공
-10.161791000000001,44.270496,감촉,감촉,성공
0.11832488,22.439905,색상,감촉,실패
12.7024,-34.62847,용량,용량,성공
44.443504,-47.007335999999995,감촉,감촉,성공
24.591173,-29.747659999999996,향기,향기,성공
10.873503999999999,-15.496220999999998,감촉,용량,실패
-12.696529,7.550638,용량,가격,실패
29.783367,8.014719,디자인,용량,실패
29.19422,-30.773359999999997,감촉,감촉,성공
38.518547,-62.982245999999996,색상,향기,실패
-18.219538,1.4890653999999999,색상,향기,실패
-3.3320087999999997,5.6746360000000005,향기,감촉,실패
-33.741279999999996,-31.073418,색상,가격,실패
35.086407,-19.677951999999998,향기,향기,성공
-41.244198,24.259981,감촉,감촉,성공
-8.796382000000001,33.64028,디자인,용량,실패
12.531185,-38.192696000000005,용량,용량,성공
2.2093203,-5.0075626,감촉,향기,실패
-23.593481,26.080011,디자인,감촉,실패
16.825429999999997,-15.592751999999999,향기,향기,성공
-18.982777,15.969691000000001,용량,용량,성공
